Visitor_ID,Page_Views,Session_Duration,Bounce_Rate,Conversion_Rate,Traffic_Source,Exit_Pages,Load_Time,Visitor_Type,Location
5173,5,168.23,0.92,0.05,Referral,Blog,2.54,New,Phoenix
5174,10,254.58,0.88,0.02,Referral,Contact Us,2.19,New,Houston
5175,6,351.05,0.17,0.03,Direct,Checkout,1.83,Returning,Chicago
5176,9,623.67,0.17,0.05,Social Media,Contact Us,2.32,Returning,Jacksonville
5177,8,658.32,0.48,0.03,Organic,Homepage,2.48,New,Los Angeles
5178,6,801.96,0.53,0.03,Direct,Homepage,2.23,New,New York
5179,4,499.34,0.34,0.04,Organic,Checkout,1.87,Returning,Phoenix
5180,2,47.63,0.31,0.03,Direct,Product Page,1.57,Returning,Jacksonville
5181,3,413.07,0.43,0.02,Direct,Homepage,1.82,New,Chicago
5182,1,505.56,0.69,0.08,Referral,Contact Us,2.09,Returning,Austin
5183,8,630.8,0.08,0.04,Organic,Blog,2.26,Returning,San Diego
5184,7,776.35,0.71,0.08,Organic,Blog,2.17,New,Indianapolis
5185,5,213.49,0.93,0.09,Organic,Product Page,1.68,New,Austin
5186,2,319.34,0.76,0.08,Referral,Checkout,2.37,New,San Diego
5187,7,2.88,0.19,0.04,Direct,Product Page,2.25,New,Denver
5188,12,255.14,0.09,0.07,Referral,Contact Us,2.44,New,San Jose
5189,5,192.28,0.49,0.02,Direct,Product Page,2.42,Returning,Philadelphia
5190,3,983.48,0.96,0.07,Direct,Blog,2.42,New,Washington
5191,4,695.95,0.82,0.04,Direct,Homepage,2.46,Returning,Washington
5192,5,479.26,0.56,0.07,Direct,Homepage,1.94,New,San Francisco
5193,6,17.6,0.14,0.08,Social Media,Checkout,3.89,New,Charlotte
5194,3,154.26,0.71,0.06,Direct,Contact Us,1.9,New,Seattle
5195,3,357.26,0.81,0.06,Referral,Checkout,2.48,Returning,Indianapolis
5196,1,9.03,0.94,0.02,Organic,Product Page,2.85,New,San Diego
5197,5,80.68,0.61,0.06,Direct,Product Page,2.11,Returning,San Francisco
5198,2,655.46,0.51,0.05,Referral,Product Page,2.05,Returning,Phoenix
5199,4,41.7,0.62,0.04,Referral,Contact Us,2.49,New,Charlotte
5200,2,15.82,0.94,0.04,Referral,Homepage,0.98,Returning,Chicago
5201,7,260.67,0.63,0.03,Referral,Blog,1.98,New,San Jose
5202,3,878.22,0.26,0.03,Referral,Blog,2.2,New,Denver
5203,9,539.86,0.64,0.07,Direct,Product Page,2.51,New,New York
5204,6,1103.95,0.88,0.06,Organic,Product Page,1.67,New,San Francisco
5205,5,420.15,0.57,0,Direct,Product Page,2.41,Returning,Los Angeles
5206,2,172.54,0.5,0,Direct,Contact Us,1.99,New,Chicago
5207,5,879.08,0.73,0.06,Organic,Blog,3.09,New,Chicago
5208,5,166.87,0.66,0.08,Social Media,Checkout,2.45,New,Washington
5209,8,129.28,0.06,0,Direct,Homepage,3.31,New,New York
5210,2,178.37,0.73,0.05,Organic,Checkout,1.81,Returning,Jacksonville
5211,5,504.56,0.41,0.09,Direct,Homepage,1.53,New,Seattle
5212,5,749.19,0.94,0,Organic,Contact Us,1.68,New,Los Angeles
5213,6,132.8,0.97,0.03,Social Media,Homepage,1.31,Returning,Fort Worth
5214,1,186.11,0.45,0.09,Referral,Contact Us,1.72,Returning,Los Angeles
5215,3,685.8,0.97,0.01,Organic,Blog,2.37,Returning,Chicago
5216,9,14.46,0.31,0.06,Direct,Homepage,1.67,New,Houston
5217,6,459.56,0.68,0.05,Direct,Product Page,2.05,New,Seattle
5218,5,181.66,0.08,0.02,Social Media,Product Page,1.93,New,Seattle
5219,4,141.73,0.14,0,Social Media,Contact Us,1.41,Returning,Jacksonville
5220,3,177.68,0.86,0.05,Organic,Blog,3.18,Returning,Los Angeles
5221,11,162.74,0.89,0.07,Referral,Contact Us,1.86,Returning,San Francisco
5222,6,423.94,0.53,0.02,Direct,Checkout,2.5,New,New York
5223,3,789.11,0.34,0.07,Referral,Checkout,2.16,Returning,Fort Worth
5224,7,202.86,0.45,0.05,Social Media,Checkout,1.14,New,Washington
5225,6,536.45,0.87,0.04,Social Media,Product Page,1.49,Returning,San Jose
5226,2,394.97,0.21,0.07,Organic,Checkout,2.08,Returning,San Francisco
5227,4,120.45,0.29,0.02,Social Media,Homepage,1.72,New,Austin
5228,5,265.52,0.79,0.05,Organic,Checkout,2.63,New,Dallas
5229,2,329.72,0.94,0.05,Organic,Product Page,1,New,San Francisco
5230,2,7.13,0.09,0.05,Referral,Homepage,2.51,New,Dallas
5231,4,151.23,0.8,0.04,Referral,Blog,1.79,Returning,Columbus
5232,6,1473.43,0.65,0.07,Organic,Contact Us,1.03,Returning,Denver
5233,4,304.22,0.23,0.07,Organic,Contact Us,1.73,New,Indianapolis
5234,6,122.05,0.76,0.06,Organic,Homepage,2.24,Returning,San Antonio
5235,8,86.31,0.73,0.09,Social Media,Homepage,1.78,Returning,Philadelphia
5236,7,70.52,0.14,0.1,Referral,Contact Us,2.2,New,San Jose
5237,8,154.07,0.5,0.06,Social Media,Contact Us,2.83,New,Charlotte
5238,5,64.43,0.76,0.03,Referral,Homepage,3.11,New,Philadelphia
5239,1,43.57,0.19,0.08,Social Media,Contact Us,1.65,New,Houston
5240,5,135.8,0.46,0.01,Referral,Blog,2.56,Returning,Philadelphia
5241,5,280.18,0.12,0.05,Organic,Checkout,1.91,New,Dallas
5242,7,47.49,0.31,0.05,Referral,Checkout,1.27,New,Dallas
5243,2,13.61,0.22,0.1,Social Media,Blog,1.27,New,Dallas
5244,6,10.57,0.51,0.1,Direct,Checkout,2.01,Returning,Washington
5245,6,93.34,0.14,0.08,Referral,Checkout,2.53,Returning,Washington
5246,3,63.27,0.38,0.05,Social Media,Checkout,1.66,Returning,Dallas
5247,5,232.47,0.28,0.05,Referral,Product Page,1.94,New,Fort Worth
5248,7,182.49,0.75,0.03,Social Media,Blog,2.11,Returning,Washington
5249,4,117.81,0.7,0.08,Direct,Contact Us,0.71,Returning,Phoenix
5250,3,537.91,0.09,0.07,Referral,Homepage,2.27,New,Chicago
5251,2,210.93,0.95,0.08,Organic,Blog,2.4,Returning,Philadelphia
5252,4,28.8,0.74,0.01,Social Media,Blog,2.46,New,Indianapolis
5253,8,105.19,0.62,0.04,Social Media,Product Page,2.21,Returning,New York
5254,9,1087.37,0.48,0.05,Direct,Product Page,2.03,New,Chicago
5255,11,1131.38,0.18,0.01,Organic,Checkout,2.09,New,Chicago
5256,4,88.18,0.96,0.04,Direct,Product Page,2.53,New,Jacksonville
5257,8,54.9,0.01,0.01,Referral,Contact Us,2.06,New,Washington
5258,2,205.37,0.69,0.1,Direct,Contact Us,2.4,New,Phoenix
5259,2,197.02,0.51,0.08,Social Media,Checkout,2,Returning,Austin
5260,8,158.36,0.9,0.06,Referral,Product Page,2.63,New,Washington
5261,3,226.1,0.38,0.02,Referral,Checkout,1.88,Returning,New York
5262,6,79.27,0.52,0.03,Organic,Homepage,2.68,New,Fort Worth
5263,6,36.63,0.74,0.01,Social Media,Product Page,1.33,Returning,Phoenix
5264,6,253.51,0.05,0.05,Direct,Product Page,2.16,Returning,Seattle
5265,4,809.12,0.05,0.08,Direct,Product Page,2.62,New,San Diego
5266,2,44.46,0.21,0,Referral,Product Page,2.25,New,Charlotte
5267,4,366.05,0.15,0.01,Organic,Contact Us,2.24,Returning,Phoenix
5268,7,172.82,0.01,0.02,Organic,Checkout,2.3,Returning,Chicago
5269,5,104.43,0.62,0.07,Social Media,Contact Us,2.06,New,San Jose
5270,5,575.42,0.8,0.09,Social Media,Checkout,1.86,New,Houston
5271,5,182.91,0.96,0.08,Social Media,Homepage,2.27,New,Charlotte
5272,4,262.63,0.44,0.05,Referral,Product Page,2.32,Returning,San Jose
5273,4,175.59,0.28,0.01,Social Media,Blog,1.64,New,San Antonio
5274,2,25.42,0.86,0.08,Organic,Contact Us,2.35,New,San Antonio
5275,4,271.09,0.84,0.01,Social Media,Blog,1.97,New,Jacksonville
5276,3,162.82,0.62,0.03,Organic,Homepage,1.57,New,Indianapolis
5277,5,27.23,0.27,0.03,Social Media,Blog,2.55,New,Dallas
5278,3,271.76,0.91,0.04,Social Media,Homepage,2.22,New,Dallas
5279,6,2.98,0.18,0.03,Referral,Contact Us,2.53,Returning,San Diego
5280,8,70.16,0.04,0.08,Organic,Homepage,1.76,New,Columbus
5281,5,455.7,0.8,0.02,Referral,Contact Us,2.75,New,Houston
5282,6,11.6,0.56,0.08,Organic,Contact Us,2,New,Jacksonville
5283,2,312.12,0.25,0.09,Social Media,Blog,2.36,Returning,Denver
5284,7,896.97,0.67,0.05,Referral,Checkout,1.63,Returning,San Diego
5285,4,56.33,0.77,0.01,Social Media,Checkout,2.33,New,San Francisco
5286,7,161.93,0.84,0.06,Social Media,Checkout,2.33,Returning,Denver
5287,3,257.05,0.28,0.08,Direct,Product Page,1.91,New,San Antonio
5288,7,179.58,0.03,0.03,Organic,Blog,1.53,Returning,Phoenix
5289,5,290.57,0.51,0.08,Organic,Homepage,2.34,New,Denver
5290,4,155.3,0.86,0.07,Organic,Checkout,2.55,Returning,San Francisco
5291,7,48.23,0.21,0.1,Organic,Blog,1.44,Returning,Charlotte
5292,5,27.98,0.42,0.08,Organic,Product Page,2.04,Returning,Jacksonville
5293,6,409.29,0.26,0.02,Referral,Blog,2.3,New,San Diego
5294,7,81.79,0.01,0.04,Organic,Homepage,1.51,New,Los Angeles
5295,6,564.08,0.9,0.01,Referral,Checkout,2.78,Returning,Phoenix
5296,8,407.64,0.14,0.01,Direct,Homepage,2.52,New,Philadelphia
5297,4,15.22,0.77,0.07,Direct,Product Page,2.36,New,Denver
5298,7,67.4,0.35,0.09,Referral,Homepage,2.21,New,Charlotte
5299,5,103.59,0.28,0.1,Direct,Product Page,1.71,New,Indianapolis
5300,5,270.78,0.94,0.03,Referral,Homepage,1.87,New,San Jose
5301,5,497.95,0.66,0.02,Organic,Product Page,1.27,New,Fort Worth
5302,4,18.67,0.69,0.06,Referral,Blog,1.69,Returning,Columbus
5303,2,86.15,0.76,0.02,Direct,Blog,2.24,New,Columbus
5304,5,141.58,0.34,0.03,Referral,Blog,2.11,New,Washington
5305,7,60.77,0.56,0.08,Direct,Blog,1.75,Returning,San Francisco
5306,4,236.43,0.27,0.08,Social Media,Homepage,2.1,New,San Jose
5307,6,195.03,0.83,0.09,Referral,Contact Us,2.32,New,New York
5308,4,114.16,0.6,0.05,Social Media,Product Page,1.58,New,San Jose
5309,3,218.25,0.24,0.06,Direct,Product Page,2.77,Returning,Los Angeles
5310,2,131.93,0.9,0.08,Organic,Contact Us,1.98,New,Philadelphia
5311,3,126.11,0.58,0.02,Referral,Product Page,2.11,Returning,Austin
5312,5,92.53,0.5,0.08,Organic,Product Page,1.9,Returning,Los Angeles
5313,11,233.24,0.03,0,Organic,Blog,2.1,Returning,Chicago
5314,4,176.16,0.91,0.08,Organic,Product Page,1.04,New,San Jose
5315,6,65.57,0.95,0.08,Direct,Product Page,1.84,New,Chicago
5316,8,3.92,0.56,0.03,Direct,Checkout,1.6,Returning,Charlotte
5317,8,49.08,0.44,0.07,Social Media,Product Page,2.15,Returning,Denver
5318,4,13.13,0.36,0.02,Social Media,Contact Us,1.95,New,Fort Worth
5319,12,169.48,0.27,0.06,Social Media,Product Page,1.54,Returning,Philadelphia
5320,7,76.51,0.57,0.07,Organic,Contact Us,1.67,New,Charlotte
5321,1,163.65,0.13,0.07,Social Media,Product Page,1.77,Returning,Los Angeles
5322,1,119.9,0.92,0.1,Referral,Contact Us,2.18,New,Indianapolis
5323,7,231.67,0.18,0.02,Direct,Product Page,2.29,New,Seattle
5324,3,386.06,0.75,0.05,Social Media,Product Page,1.44,New,Columbus
5325,4,195.78,0.31,0.09,Direct,Checkout,2.55,New,Columbus
5326,2,19.19,0.23,0.06,Organic,Checkout,2.22,Returning,Houston
5327,3,5.3,0.56,0.09,Direct,Product Page,1.82,Returning,Denver
5328,8,71.95,0.77,0.04,Referral,Checkout,1.77,Returning,Los Angeles
5329,4,166,0.73,0.08,Direct,Homepage,2.18,Returning,San Antonio
5330,10,13.78,0.23,0.09,Direct,Homepage,2.4,New,Phoenix
5331,4,119.13,0.33,0.08,Referral,Blog,2.82,Returning,San Francisco
5332,3,654.18,0.87,0.09,Referral,Blog,2.11,Returning,San Francisco
5333,3,28.3,0.72,0.02,Social Media,Homepage,2.69,New,Houston
5334,3,889.95,0.71,0.04,Direct,Blog,2.56,New,Chicago
5335,5,582.79,0.27,0.02,Social Media,Product Page,2.49,New,New York
5336,5,534.75,0.79,0.02,Social Media,Product Page,2.09,New,Los Angeles
5337,8,597.78,0.36,0.05,Referral,Blog,2.11,New,New York
5338,7,25.03,0.4,0.1,Direct,Homepage,2.43,New,Washington
5339,5,49.17,0.29,0.06,Referral,Contact Us,1.86,New,Houston
5340,1,43.29,0.12,0.09,Organic,Product Page,2.86,New,Seattle
5341,4,35.38,0.42,0.09,Direct,Checkout,2.4,New,Indianapolis
5342,6,119.12,0.02,0.01,Organic,Contact Us,1.32,New,San Antonio
5343,4,531.97,0.46,0.02,Direct,Checkout,1.71,New,Indianapolis
5344,4,87.09,0.73,0.03,Social Media,Product Page,2.39,New,Washington
5345,3,84,0.96,0.06,Referral,Blog,2.71,New,Charlotte
5346,3,338,0.08,0.01,Organic,Checkout,2.73,Returning,Indianapolis
5347,3,30.58,0.28,0.08,Direct,Homepage,2.06,New,San Diego
5348,7,134.02,0.49,0.01,Social Media,Checkout,2.1,Returning,Austin
5349,8,105.05,0.17,0.02,Referral,Homepage,2.15,New,San Diego
5350,6,563.79,0.12,0.04,Referral,Contact Us,2.65,Returning,Chicago
5351,6,216.77,0.45,0.06,Organic,Contact Us,1.54,New,Fort Worth
5352,2,311.94,0.58,0.09,Social Media,Blog,2.41,New,Seattle
5353,9,41.45,0.82,0.1,Direct,Homepage,2.91,New,Philadelphia
5354,7,793.18,1,0.09,Organic,Blog,2.44,Returning,Indianapolis
5355,5,116.78,0.77,0.01,Direct,Checkout,1.83,Returning,Washington
5356,6,368.11,0.22,0.06,Social Media,Blog,2.17,New,San Diego
5357,4,927.85,0.75,0.04,Referral,Checkout,2.54,Returning,Charlotte
5358,6,213.18,0.54,0.01,Referral,Contact Us,1.68,Returning,Columbus
5359,5,212.5,0.45,0.06,Referral,Blog,1.67,Returning,San Diego
5360,5,37.41,0.94,0.04,Direct,Contact Us,0.62,New,Columbus
5361,4,148.42,0.7,0.03,Direct,Checkout,2.72,New,Houston
5362,2,574.11,0.68,0.01,Referral,Homepage,2.38,New,Charlotte
5363,5,43.54,0.01,0.1,Direct,Product Page,2.36,Returning,San Jose
5364,6,748.5,0.87,0.07,Direct,Checkout,1.79,New,San Jose
5365,4,330.16,0.79,0.03,Referral,Checkout,1.33,Returning,New York
5366,6,163.92,0.3,0.09,Referral,Product Page,1.62,New,Columbus
5367,3,237.23,0.29,0.09,Direct,Product Page,1.51,New,Philadelphia
5368,8,48.93,0.05,0.08,Direct,Contact Us,2.69,Returning,Columbus
5369,3,73.57,0.05,0.07,Social Media,Checkout,0.96,New,San Antonio
5370,5,101.23,0.67,0.04,Organic,Checkout,2.04,Returning,Los Angeles
5371,1,145.76,0.19,0.04,Direct,Blog,2,New,San Antonio
5372,9,741.38,0.92,0.05,Social Media,Product Page,2.59,New,Columbus
5373,3,137.46,0.84,0.09,Social Media,Homepage,1.4,New,Columbus
5374,2,222.6,0.35,0.08,Organic,Checkout,1.13,Returning,Columbus
5375,10,53.03,0.38,0.03,Social Media,Blog,3.51,New,Charlotte
5376,4,399.51,0.33,0.06,Social Media,Homepage,2.21,New,Dallas
5377,6,246.49,0.09,0.06,Direct,Contact Us,1.41,Returning,Dallas
5378,11,173.9,0.03,0.08,Organic,Blog,2.32,Returning,Fort Worth
5379,6,882.3,0.45,0.01,Organic,Homepage,1.24,New,Philadelphia
5380,3,663.96,0.94,0.07,Social Media,Checkout,2.06,New,Fort Worth
5381,4,323.21,0.92,0.03,Social Media,Blog,2.91,Returning,Phoenix
5382,7,764.59,0.81,0.01,Referral,Product Page,1.39,Returning,Indianapolis
5383,4,249.57,0.63,0.07,Direct,Homepage,2.22,Returning,Columbus
5384,7,526.23,0.86,0.03,Social Media,Checkout,1.85,New,San Francisco
5385,5,158.02,0.52,0.07,Referral,Blog,1.48,New,Dallas
5386,7,27.22,0.18,0.02,Referral,Homepage,1.46,Returning,San Antonio
5387,7,1542.32,0.68,0.1,Direct,Contact Us,1.91,Returning,Fort Worth
5388,1,54.32,0.92,0.08,Referral,Contact Us,2.36,New,San Jose
5389,4,86.91,0.02,0.03,Social Media,Product Page,1.89,Returning,Charlotte
5390,10,53.42,0.25,0.07,Referral,Blog,1.46,Returning,Phoenix
5391,6,123.51,0.27,0.01,Referral,Blog,1.97,New,Dallas
5392,10,102.44,0.1,0.07,Social Media,Product Page,0.94,Returning,San Diego
5393,6,275.72,0.23,0.01,Referral,Blog,1.21,Returning,San Diego
5394,4,1693.09,0.38,0.03,Organic,Contact Us,2.52,New,San Jose
5395,6,16.18,0.94,0.1,Direct,Contact Us,1.49,Returning,New York
5396,2,452.12,0.86,0.01,Social Media,Product Page,2.54,Returning,San Antonio
5397,5,41.09,0.95,0.06,Direct,Checkout,3.18,New,Denver
5398,5,6.01,0.12,0.01,Social Media,Product Page,2.1,New,Denver
5399,3,305.31,0.03,0.07,Referral,Contact Us,2.12,New,San Diego
5400,6,619.82,0.11,0.03,Direct,Product Page,2.37,New,Washington
5401,1,58.18,0.91,0.03,Social Media,Contact Us,2.03,Returning,Indianapolis
5402,3,125.39,0.16,0.03,Organic,Checkout,2.56,New,Charlotte
5403,4,55.45,0.57,0.02,Social Media,Contact Us,2.25,New,Phoenix
5404,5,710.96,0.23,0.09,Referral,Blog,2.11,Returning,San Francisco
5405,3,94.56,0.02,0.09,Referral,Homepage,1.9,New,New York
5406,1,176.48,0.08,0.09,Referral,Checkout,3.01,New,Phoenix
5407,4,675.4,0.71,0.01,Organic,Homepage,1.27,Returning,Dallas
5408,4,241.47,0.18,0.02,Direct,Checkout,2.97,Returning,Phoenix
5409,8,810.25,0.23,0.06,Organic,Checkout,2.21,Returning,New York
5410,6,782.94,0.38,0.1,Direct,Checkout,1.72,Returning,Phoenix
5411,1,185.75,0.66,0.06,Social Media,Checkout,1.58,New,Houston
5412,6,261.96,0.47,0.03,Organic,Contact Us,1.91,Returning,Indianapolis
5413,4,78.53,0.94,0.08,Organic,Blog,2.5,New,Fort Worth
5414,3,1398.07,0.43,0.01,Social Media,Contact Us,2.39,New,Charlotte
5415,2,97.85,0.2,0.09,Referral,Contact Us,1.95,Returning,Denver
5416,5,458.78,0.54,0.1,Referral,Blog,1.52,New,San Diego
5417,5,112.61,0.45,0.1,Social Media,Checkout,1.21,New,San Francisco
5418,6,112.64,0.79,0.01,Referral,Blog,1.94,Returning,San Jose
5419,2,32.9,0.94,0.05,Social Media,Homepage,2.07,New,Seattle
5420,3,246.22,0.84,0.06,Organic,Blog,2.71,New,Indianapolis
5421,0,84.24,0.39,0.02,Organic,Contact Us,1.05,Returning,Dallas
5422,6,48.19,0.22,0.05,Direct,Checkout,2.49,New,Jacksonville
5423,7,77.11,0.91,0.06,Organic,Contact Us,2.37,Returning,Denver
5424,3,86.74,0.39,0.03,Direct,Homepage,1.69,Returning,Philadelphia
5425,7,210.4,0.77,0.03,Referral,Checkout,1.2,New,Columbus
5426,7,146.29,0.99,0.01,Social Media,Product Page,2.1,Returning,New York
5427,5,23.55,0.58,0.1,Referral,Contact Us,2.78,New,Washington
5428,5,230.38,0.48,0.08,Social Media,Contact Us,0.96,New,San Jose
5429,4,464.99,0.7,0.08,Social Media,Blog,2.98,Returning,Seattle
5430,5,256.16,0.19,0,Organic,Checkout,2.94,New,Jacksonville
5431,2,1101.2,0.49,0.06,Direct,Contact Us,2.1,New,Los Angeles
5432,4,31.33,0.31,0.02,Direct,Homepage,1.38,Returning,San Antonio
5433,6,516.37,0.16,0.07,Referral,Checkout,2.42,Returning,Houston
5434,5,211.38,0.61,0.06,Organic,Checkout,1.04,Returning,Indianapolis
5435,4,221.19,0.58,0.09,Direct,Blog,1.43,Returning,Philadelphia
5436,6,219.63,0.76,0.03,Direct,Contact Us,2.35,Returning,Dallas
5437,4,118.05,0.87,0,Direct,Contact Us,2.13,New,Austin
5438,4,117.72,0.22,0.09,Referral,Product Page,1.53,New,Houston
5439,6,299.77,0.78,0.09,Organic,Product Page,2.38,New,Fort Worth
5440,4,13.74,0.37,0.05,Direct,Checkout,2.2,New,Chicago
5441,7,266.59,0.63,0.01,Organic,Contact Us,1.74,New,San Diego
5442,7,386.85,0.85,0.05,Direct,Blog,1.83,Returning,Dallas
5443,6,132.17,0.26,0.05,Referral,Contact Us,1.9,New,Philadelphia
5444,4,73.52,0.6,0.08,Organic,Blog,0.67,Returning,San Diego
5445,5,72.01,0.48,0.07,Direct,Product Page,2.44,Returning,Phoenix
5446,5,25.61,0.79,0.01,Referral,Homepage,2.3,Returning,Houston
5447,5,28.2,0.7,0.07,Referral,Contact Us,1.77,New,San Jose
5448,6,54.7,0.77,0.01,Referral,Product Page,2.03,New,San Antonio
5449,6,5.81,0.29,0.01,Direct,Homepage,1.85,New,Austin
5450,8,92.87,0.7,0.04,Referral,Homepage,2.6,New,San Francisco
5451,4,109.76,0.61,0.01,Social Media,Product Page,1.65,Returning,Dallas
5452,9,1603.07,0.46,0.08,Referral,Product Page,2.33,New,San Antonio
5453,11,1437.01,0.38,0.05,Social Media,Product Page,1.79,New,New York
5454,5,62.13,0.33,0.06,Referral,Blog,2.31,New,Chicago
5455,5,71.87,0.01,0.06,Referral,Checkout,1.78,Returning,Columbus
5456,5,203.13,0.17,0.1,Referral,Checkout,1.87,New,Los Angeles
5457,2,48.33,0.06,0.09,Direct,Checkout,1.43,New,Denver
5458,4,210.38,0.85,0.08,Organic,Blog,2.2,Returning,Indianapolis
5459,6,152.94,0.86,0.04,Direct,Product Page,1.79,New,Philadelphia
5460,3,117.75,0.85,0.01,Direct,Checkout,2.36,Returning,Washington
5461,6,518.81,0.82,0.06,Direct,Blog,2.68,New,Austin
5462,6,528.28,0.22,0.04,Organic,Blog,2.08,New,Fort Worth
5463,2,1324.1,0.49,0.02,Organic,Product Page,1.33,New,San Diego
5464,2,75.73,0.91,0.01,Referral,Homepage,1.65,Returning,Charlotte
5465,7,657.52,0.76,0.04,Organic,Blog,2.5,Returning,Chicago
5466,7,231.56,0,0.07,Direct,Contact Us,2.22,Returning,Seattle
5467,5,268.55,0.46,0.06,Social Media,Blog,1.57,Returning,Philadelphia
5468,4,679.86,0.01,0.08,Referral,Homepage,2.72,Returning,San Diego
5469,3,857.47,0.28,0.05,Social Media,Homepage,2.51,New,Phoenix
5470,5,389.28,0.44,0.03,Social Media,Contact Us,2.49,Returning,Charlotte
5471,2,128.24,0.89,0.05,Social Media,Checkout,1.85,Returning,Washington
5472,5,201.81,0.65,0.1,Organic,Blog,3.21,New,Fort Worth
5473,6,286.4,0.36,0,Direct,Product Page,1.98,New,San Jose
5474,7,529.2,0.49,0.05,Referral,Product Page,2.31,Returning,Austin
5475,6,321.84,0.82,0.03,Referral,Contact Us,2.09,New,San Antonio
5476,4,136.45,0.3,0.01,Referral,Homepage,0.96,New,Los Angeles
5477,3,162.32,0.62,0.04,Social Media,Checkout,1.76,Returning,San Jose
5478,4,15.53,0.26,0.06,Direct,Blog,2.21,New,Jacksonville
5479,4,774.17,0.48,0.05,Referral,Blog,2.5,Returning,Dallas
5480,12,27.67,0.02,0,Direct,Blog,1.01,Returning,Los Angeles
5481,6,260.2,0.85,0.06,Organic,Product Page,1.84,New,New York
5482,4,615.9,0.05,0.02,Referral,Checkout,2.56,New,San Francisco
5483,4,163.87,0.22,0.03,Organic,Contact Us,1.48,Returning,San Jose
5484,13,483.02,0.33,0.03,Referral,Product Page,2.07,Returning,San Jose
5485,6,488.61,0.63,0.09,Social Media,Homepage,1.95,New,Houston
5486,4,18.51,0.72,0,Referral,Checkout,1.94,Returning,Philadelphia
5487,5,159.38,0.08,0.03,Referral,Homepage,1.48,Returning,Phoenix
5488,3,352.35,0.04,0.04,Direct,Blog,2.33,New,Austin
5489,4,164.64,0.8,0.06,Social Media,Product Page,1.75,New,Columbus
5490,6,236.35,0.71,0.08,Social Media,Checkout,1.85,Returning,Chicago
5491,5,270.76,0.83,0.07,Organic,Product Page,2.67,Returning,Dallas
5492,6,49.19,0.68,0.08,Referral,Checkout,1.8,Returning,Seattle
5493,5,159.3,0.75,0.02,Referral,Blog,2.4,Returning,Jacksonville
5494,7,8.66,0.38,0.09,Direct,Checkout,1.47,New,Austin
5495,5,48.62,0.59,0.04,Referral,Blog,2.7,New,Chicago
5496,7,215.39,0.81,0,Direct,Product Page,1.63,Returning,San Francisco
5497,5,255.7,0.17,0.07,Social Media,Product Page,1.63,New,San Diego
5498,4,47.43,0.42,0.06,Referral,Product Page,1.92,New,Denver
5499,7,422.71,0.74,0.01,Organic,Blog,1.94,New,San Antonio
5500,4,140.04,0.53,0.1,Direct,Homepage,3.15,Returning,Washington
5501,4,760.17,0.68,0.06,Social Media,Homepage,1.71,New,Seattle
5502,5,147.14,0.29,0.05,Direct,Checkout,1.98,New,Austin
5503,1,48.69,0.03,0.04,Referral,Product Page,1.88,New,Austin
5504,7,425.61,0.03,0.02,Social Media,Homepage,1.96,New,Fort Worth
5505,1,251.66,0.94,0.1,Social Media,Contact Us,2.82,Returning,San Francisco
5506,5,146.66,0.94,0.07,Organic,Product Page,2.02,New,Phoenix
5507,5,132,0.21,0.06,Social Media,Contact Us,1.57,Returning,Philadelphia
5508,4,49.03,0.15,0.06,Referral,Homepage,1.36,Returning,Indianapolis
5509,4,125.03,0.02,0.08,Direct,Blog,2.99,Returning,Houston
5510,5,8.93,0.23,0.06,Social Media,Contact Us,2.11,Returning,New York
5511,7,209.39,0.33,0.01,Referral,Contact Us,2.34,New,San Diego
5512,1,681.1,0.24,0.07,Organic,Product Page,2.23,New,Fort Worth
5513,8,475.91,0.8,0.06,Direct,Checkout,1.82,New,Chicago
5514,3,8.68,0.75,0.1,Organic,Blog,1.87,New,Philadelphia
5515,4,639.25,0.08,0.07,Organic,Product Page,1.8,New,Phoenix
5516,4,180.62,0.7,0.03,Social Media,Product Page,1.6,Returning,Dallas
5517,6,63.55,0.52,0.01,Direct,Homepage,1.91,New,Los Angeles
5518,6,418.8,0.13,0.05,Social Media,Checkout,1.93,New,Denver
5519,3,116.97,0.74,0.07,Organic,Checkout,0.85,New,Denver
